id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.longitude,samplingPoint.latitude,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1345413/observation/0061,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-03-23T11:41:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0061,pH,8.22,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1345413/observation/0076,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-03-23T11:41:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0076,Temperature of Water,9.8,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1345413/observation/7608,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-03-23T11:41:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7608,Salinity : In Situ,0.33,Parts per thousand
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1345413/observation/9901,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-03-23T11:41:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",100.3,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1345413/observation/9924,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-03-23T11:41:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",11.3,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349169/observation/0061,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-04-29T09:37:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0061,pH,8.27,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349169/observation/0076,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-04-29T09:37:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0076,Temperature of Water,11.9,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349169/observation/7608,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-04-29T09:37:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7608,Salinity : In Situ,0.3,Parts per thousand
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349169/observation/9901,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-04-29T09:37:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",117.6,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349169/observation/9924,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-04-29T09:37:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",12.7,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349523/observation/0061,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-05-17T10:39:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0061,pH,8.26,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349523/observation/0076,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-05-17T10:39:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0076,Temperature of Water,13.5,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349523/observation/0077,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-05-17T10:39:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0077,Conductivity at 25 C,666,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349523/observation/0111,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-05-17T10:39:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0111,Ammoniacal Nitrogen as N,<0.5,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349523/observation/0119,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-05-17T10:39:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0119,Ammonia un-ionised as N,<0.0118,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349523/observation/0135,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-05-17T10:39:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0135,"Solids, Suspended at 105 C",20,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349523/observation/0180,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-05-17T10:39:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0180,"Orthophosphate, reactive as P",0.12,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349523/observation/7608,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-05-17T10:39:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7608,Salinity : In Situ,0.33,Parts per thousand
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349523/observation/9901,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-05-17T10:39:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",97.7,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1349523/observation/9924,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-05-17T10:39:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",10.1,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1359628/observation/0061,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-24T09:37:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0061,pH,7.81,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1359628/observation/0076,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-24T09:37:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0076,Temperature of Water,16.4,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1359628/observation/0111,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-24T09:37:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0111,Ammoniacal Nitrogen as N,<0.5,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1359628/observation/0119,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-24T09:37:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0119,Ammonia un-ionised as N,<0.00948,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1359628/observation/0135,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-24T09:37:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0135,"Solids, Suspended at 105 C",8.1,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1359628/observation/0180,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-24T09:37:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0180,"Orthophosphate, reactive as P",0.21,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1359628/observation/7608,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-24T09:37:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7608,Salinity : In Situ,0.29,Parts per thousand
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1359628/observation/9274,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-24T09:37:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9274,Perfluorooctanoate anion,0.0041,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1359628/observation/9276,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-24T09:37:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9276,Perfluorooctylsulphonate anion,0.0064,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1359628/observation/9901,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-24T09:37:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",91.6,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1359628/observation/9924,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-24T09:37:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",8.93,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/0061,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0061,pH,8.09,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/0076,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0076,Temperature of Water,22.1,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/0111,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0111,Ammoniacal Nitrogen as N,<0.03,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/0119,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0119,Ammonia un-ionised as N,<0.00131,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/0135,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0135,"Solids, Suspended at 105 C",5.9,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/0180,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0180,"Orthophosphate, reactive as P",0.16,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/2958,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,2958,Perfluorooctanesulfonic acid (total),0.0073,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/2959,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,2959,Perfluorooctanesulfonic acid (linear),0.0042,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/2960,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,2960,Perfluorooctanesulfonic acid (branched),0.0032,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/7608,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7608,Salinity : In Situ,0.33,Parts per thousand
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/9274,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9274,Perfluorooctanoate anion,0.0036,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/9901,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",99.3,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1360342/observation/9924,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-20T10:11:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",8.63,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1362251/observation/0061,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-08-26T09:49:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0061,pH,8.2,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1362251/observation/0076,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-08-26T09:49:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0076,Temperature of Water,18.5,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1362251/observation/0111,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-08-26T09:49:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0111,Ammoniacal Nitrogen as N,<0.03,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0001/sample/1362251/observation/0119,TH-PRTS0001,THAMES - DOWNSTREAM OF CS1 INTAKE,-0.5846,51.4711,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-08-26T09:49:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,0119,Ammonia un-ionised as N,<0.00102,MILLIGRAM PER LITRE
