id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.longitude,samplingPoint.latitude,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/0061,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0061,pH,8.22,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/0076,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0076,Temperature of Water,6.3,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/0077,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0077,Conductivity at 25 C,657,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/0085,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0085,BOD : 5 Day ATU,2.2,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/0111,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0111,Ammoniacal Nitrogen as N,0.13,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/0116,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0116,"Nitrogen, Total Oxidised as N",7.2,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/0117,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0117,Nitrate as N,7.16,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/0118,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0118,Nitrite as N,0.037,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/0119,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0119,Ammonia un-ionised as N,0.00181,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/0162,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0162,Alkalinity to pH 4.5 as CaCO3,240,MILLIGRAM PER LITRE
