id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.longitude,samplingPoint.latitude,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,sourceYear,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/6656,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6656,MTBE :- {Methyl tert-butyl ether},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/6658,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6658,n-ButylBenzene :- {1-Phenylbutane},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/6659,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6659,n-Propylbenzene :- {1-Phenylpropane},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/6690,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6690,sec-Butylbenzene :- {1-Methylpropylbenzene},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/6693,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6693,"Strontium, Filtered",190,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/6697,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6697,"tert-Butylbenzene :- {(1,1-Dimethylethyl)benzene}",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/6711,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6711,Trichlorofluoromethane,<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/6715,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6715,Vinyl chloride :- {Chloroethylene},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/6716,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6716,"Dimethylbenzene : Sum of isomers (1,3- 1,4-)",<0.2,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/6724,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6724,Di(2-ethylhexyl) phthalate :- {DEHP},<0.2,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/6744,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6744,"2,2-Dichloropropane",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/7531,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7531,"1,1,2,2-Tetrachloroethane",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/7574,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7574,Isopropylbenzene :- {Methylethylbenzene},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/7859,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7859,"Sulphate, Dissolved as SO4",34,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/8847,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8847,Carbon Disulphide,<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/8944,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8944,Tributyl Tin as Cation,<0.0002,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9005,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9005,"2,2,3,4,4,5,6-Heptabromodiphenyl ether :- {PBDE 183}",<0.00006,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9007,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9007,"2,2,3,4,4,5-Hexabromodiphenyl ether :- {PBDE 138}",<0.00009,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9009,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9009,"2,2,3,4,4-Pentabromodiphenyl ether :- {PBDE 85}",<0.00006,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9011,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9011,"2,2,4,4,5,5-Hexabromodiphenyl ether :- {PBDE 153}",<0.00006,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9013,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9013,"2,2,4,4,5,6-Hexabromodiphenyl ether :- {PBDE 154}",<0.00006,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9015,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9015,"2,2,4,4,5-Pentabromodiphenyl ether :- {PBDE 99}",<0.00006,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9017,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9017,"2,2,4,4,6-Pentabromodiphenyl ether :- {PBDE 100}",<0.00006,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9019,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9019,"2,2,4,4-Tetrabromodiphenyl ether :- {PBDE 47}",<0.00006,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9021,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9021,"2,3,4,4-Tetrabromodiphenyl ether :- {PBDE 66}",<0.00007,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9051,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9051,"1,2,4-Trichlorobenzene",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9091,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9091,"2,5-Dichlorophenol",<0.02,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9094,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9094,"2,5-Dimethylphenol :- {2,5-Xylenol}",<0.02,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9145,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9145,"1,2-Dibromoethane",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9190,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9190,4-Nonylphenol Branched,0.042,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9248,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9248,"Hexabromocyclododecane Total: (Sum of a, b, g)",<0.0002,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9267,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9267,4-tert-Octylphenol :- {p-tert-Octylphenol},<0.01,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9446,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9446,"Barium, Dissolved",26,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9447,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9447,"Boron, Dissolved",<100,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9451,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9451,"2,3-Dimethylphenol :- {2,3-Xylenol}",<0.02,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9453,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9453,"2,3-Dichlorophenol",<0.02,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9454,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9454,2-Ethyl phenol,<0.02,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9456,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9456,"1,2,4-Trimethylbenzene",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9457,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9457,"1,2,3-Trimethylbenzene",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9458,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9458,"1,3,5-Trimethylbenzene :- {Mesitylene}",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9522,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9522,Phenol,0.35,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9618,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9618,"1,2-Dichlorobenzene",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9619,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9619,"1,3-Dichlorobenzene",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9684,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9684,"1,1-Dichloropropylene :- {1,1-Dichloropropene}",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9703,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9703,3-Chlorophenol,<0.02,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9811,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9811,"1,1,2-Trichloroethane",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9814,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9814,2-Chlorophenol,<0.02,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9815,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9815,4-Chlorophenol,<0.02,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9816,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9816,"2,4-Dichlorophenol",<0.02,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9817,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9817,"2,6-Dichlorophenol",<0.02,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9818,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9818,"2,4,5-Trichlorophenol",<0.02,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9819,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9819,"2,4,6-Trichlorophenol",<0.02,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9836,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9839,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9839,tert-Amyl methyl ether :- {TAME},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9844,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9844,Ethyl tert-butyl ether :- {ETBE},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9845,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9845,"1,2-Dimethylbenzene :- {o-Xylene}",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9888,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9888,Styrene :- {Vinylbenzene},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9901,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",95.8,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PWER0030/sample/1423847/observation/9924,TH-PWER0030,WEY ABOVE THAMES,-0.4571,51.3786,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-12T11:06:00,2025,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",11.9,MILLIGRAM PER LITRE
