id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.longitude,samplingPoint.latitude,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,sourceYear,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0109,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,109,Colony count : 7 Days at 22C : Aerobic,56000,NUMBER PER MILLILITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0111,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.042,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0116,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,116,"Nitrogen, Total Oxidised as N",4.4,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0117,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,4.37,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0118,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.033,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0119,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,119,Ammonia un-ionised as N,0.00071,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0135,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,135,"Solids, Suspended at 105 C",28,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0162,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,162,Alkalinity to pH 4.5 as CaCO3,200,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0180,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.12,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0301,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,301,"Carbon, Organic, Dissolved as C :- {DOC}",6.2,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0932,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,932,Colony count : 3 Days at 22C : Aerobic,12000,NUMBER PER MILLILITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0933,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,933,Colony count : 1 Day at 37C : Aerobic,1700,NUMBER PER MILLILITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/0934,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,934,Colony count : 2 Days at 37C : Aerobic,2400,NUMBER PER MILLILITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/1200,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,1200,Trihalomethanes : Total :- {THM},<0.4,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/2325,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,2325,Clostridium perfringens : Confirmed : MF,420,NUMBER PER HUNDRED MILLILITRES
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/2348,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,2348,Escherichia coli : Confirmed : MF,710,NUMBER PER HUNDRED MILLILITRES
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/3282,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,3282,Bromodichloromethane,<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/3283,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,3283,Bromoform :- {Tribromomethane},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/3292,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,3292,Chlorodibromomethane,<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/3328,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,3328,Tetrachloroethylene :- {Perchloroethylene},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/3334,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,3334,Trichloroethylene :- {Trichloroethene},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/3346,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,3346,Clostridium perfringens : Presumptive : MF,420,Colony Forming Units / 100ml
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/3373,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,3373,Chloroform :- {Trichloromethane},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/3722,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,3722,Enterococci: Intestinal: Presumptive: MF,380,Colony Forming Units / 100ml
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/4337,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,4337,Colony count : 5 Days at 22C : Aerobic,36000,NUMBER PER MILLILITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/4925,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,4925,"Nitrogen, Dissolved Inorganic : as N",4.54,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/5104,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,5104,Acrylamide,<0.05,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/7016,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7016,Bromate,<0.002,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/7445,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7445,Colony count : 3 Days at 37C : Aerobic,2400,NUMBER PER MILLILITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/7608,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7608,Salinity : In Situ,0.26,Parts per thousand
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/9901,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",82.2,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/9924,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",9.47,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/9943,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,9943,"Nitrogen, Total Oxidised, Filtered as N",4.5,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/9952,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,9952,Chlormequat,<0.2,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1403850/observation/9993,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-14T09:19:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,9993,"Ammoniacal Nitrogen, Filtered as N",0.039,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1405100/observation/0061,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-13T11:44:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,61,pH,8.04,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1405100/observation/0062,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-13T11:44:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,62,Conductivity at 20 C,560,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1405100/observation/0076,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-13T11:44:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,9.6,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1405100/observation/0077,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-13T11:44:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,620,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1405100/observation/0085,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-13T11:44:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,1.5,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1405100/observation/0092,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-13T11:44:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,92,Chemical Oxygen Demand :- {COD},16,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1405100/observation/0111,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-13T11:44:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.12,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1405100/observation/0116,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-13T11:44:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,116,"Nitrogen, Total Oxidised as N",5.8,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1405100/observation/0117,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-13T11:44:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,5.74,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1405100/observation/0118,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-13T11:44:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.06,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1405100/observation/0119,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-13T11:44:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,119,Ammonia un-ionised as N,0.00213,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1405100/observation/0135,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-13T11:44:00,2024,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,135,"Solids, Suspended at 105 C",15,MILLIGRAM PER LITRE
