id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.longitude,samplingPoint.latitude,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1341865/observation/0061,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-01-28T11:45:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0061,pH,8.12,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1341865/observation/0076,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-01-28T11:45:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0076,Temperature of Water,5.3,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1341865/observation/7608,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-01-28T11:45:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7608,Salinity : In Situ,0.31,Parts per thousand
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1341865/observation/9901,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-01-28T11:45:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",99.2,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1341865/observation/9924,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-01-28T11:45:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",12.5,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1342446/observation/0061,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-02-23T10:28:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0061,pH,8.07,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1342446/observation/0076,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-02-23T10:28:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0076,Temperature of Water,8.8,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1342446/observation/7608,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-02-23T10:28:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7608,Salinity : In Situ,0.31,Parts per thousand
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1342446/observation/9901,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-02-23T10:28:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",99.2,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0045/sample/1342446/observation/9924,TH-PRTS0045,R. THAMES D/S OF RUNNYMEDE CHANNEL INTAKE,-0.5123,51.4195,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-02-23T10:28:00,PLANNED INVESTIGATION (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",11.5,MILLIGRAM PER LITRE
